ean,casto
6942138983913,634392
6942138987348,634394
6942138982633,634395
5052931265299,623753
6942138959512,630889
6942138971620,632853
6942138959611,630958
5052931265275,620649
6942138955798,630891
6942138903300,634391
6942138953510,630893
6942138954609,630900
6942138976915,634393
6942138959642,632850
6942138953190,630894
6942138968606,632841
6942138987478,634396
6942138951363,630896
',611012
6942138974980,634836
6942138975796,634386
6942138975918,634388
6942138975925,634387
6942138975956,634390
6942138912609,602213
6942138971576,632844
6942138971828,632845
5052931265268,620651
6942138949926,634837
6942138968293,634407
6942138975833,634389
6942138975970,634409
6942138900415,617457
6942138973686,634385
6942138915655,617456
6942138915013,632846
5052931265251,620652
6942138947502,632848
6942138918786,630962
6942138918878,628434
6942138984095,634410
6942138981209,634400
6942138952285,632849
6942138972054,632855
6942138947489,632847
6942138983623,634384
6942138971958,632854
6942138954159,634405
6942138983050,634406
6942138951639,630959
6942138951653,630960
6942138961409,632840
6942138918854,630963
6942138918861,628433
6942138951691,630964
6942138918946,628435
6942138919028,628436
6942138961508,632851
6942138935202,628438
6942138935417,630965
6942138966091,634401
6942138961676,632852
6942138972160,634408
6942138981216,634403
6942138917901,602313
6942138917949,602315
6942138974645,634404
5052931414048,622682
5052931413942,622677
8412081250830,624661
5908226680523,603262
2000006110145,611014
6942138951646,634397
6942138948325,630961
6942138948400,630901
6942138946840,630903
6942138918267,602219
6942138918274,602220
6942138948301,630904
6942138981735,634402
3663602209850,622679
5052931414093,622686
5052931413973,622680
5052931413928,622675
5052931414109,622687
5052931413935,622676
5052931414079,622685
5052931414116,622688
5052931413959,622678
3663602210054,622681
5052931414062,622683
5903462007677,636322
3663602236122,611533
3760011182252,611534
3663602316114,632956
3663602249252,623200
3291670332776,607774
3760011180661,611500
3760011180425,611548
3521686120822,613250
6942138918229,602218
6942138918403,602203
6942138918410,602221
6942138924985,630898
6942138901344,602204
6942138966275,634399
6942138951851,630902
6942138970562,632843
6942138981155,634398
',611013
5903462005215,606703
5903462005314,619320
3521686140196,604946
3521686120075,615736
3521686120082,615737
',615333
5903462003648,611982
5903462003662,611981
5903462007448,633377
5903462005307,619318
5903462005291,619319
3521685400178,604936
3521685400062,604939
3521686140165,604940
3521684415333,604942
3521684415340,604943
3521684415357,604944
3521686140172,615730
3521686140288,623913
5903462004690,624770
5903462006656,633378
5903462003631,606698
5903462003617,606700
5903462005321,619321
3521685400468,604941
3521686120365,611558
3521684415371,615438
5903462005116,619226
5901796660711,635437
5901796660735,635427
2000006120427,612042
2000006120434,612043
5901874926104,629152
5901874926111,629151
5901874924117,624182
5901874924100,624180
5901874926135,629154
5901874926128,629153
5901874928016,633467
5901874928023,635591
5901874928030,633468
5901874928047,635592
5901874926920,631504
5901874926906,631497
5901874926890,631500
5901874926913,631503
5901874926883,631496
5901874926876,631499
5901874926159,629156
5901874926142,629155
5901874924131,624184
5901874924124,624183
5901874926173,629158
5901874926166,629157
5901874920553,631493
5901874928054,633469
5901874928061,635593
5901874928078,633470
5901874928085,635594
5901874923257,631501
5901874923295,603730
5901874920232,604040
5901874923516,631502
5901874923578,631498
5901874920270,604034
5901874923646,618494
5901874923684,603729
5901874920317,604041
5901874924919,635624
5901874920591,631495
5901874920614,631494
5901874920539,618501
5901874927927,633270
5901874928191,635622
5901874920874,631506
5901874923608,631507
5901874926937,631508
5901874926944,631509
5057741128123,630968
5057741128161,630972
5057741128178,630973
5907561725791,602607
5907561725845,602604
5907561725883,602605
5907561726002,602595
5907561726033,602590
5907561726064,602592
5905669198837,637396
5901874929433,635595
5901874925763,635596
5901874926661,635597
5901874929440,635598
5901874925800,635610
5901874926708,635621
5057741128147,630970
5057741128154,630971
5057741128185,630974
5052931567218,623919
5052931567256,623925
3663602426806,631459
3663602426790,631458
5057741128130,630969
5905279838062,620837
5905279838277,629212
5905279838291,624093
5905279838284,629213
5905279838079,624094
5905279838307,624095
5901796606054,624862
5901796632480,624863
5901796639670,623139
5901796659425,635455
5901796661732,635450
5907561728198,629196
5907561728174,620824
5907561799730,629193
5907561799723,629194
',699000
5901874926869,631491
5901874926852,631492
5901874926845,631490
5901796635047,624104
5901796639663,636031
5901796642090,629287
5907561755224,603909
5907561764356,631427
5907561700583,629191
5907561746420,628274
5907561746444,624110
5903230236421,635764
5905669198769,633243
5905669198790,633575
3663602430551,630976
3663602430438,631232
3663602430476,631233
3663602430520,631234
3663602430537,631235
3663602430735,631445
3663602430353,631440
3663602430322,631439
3663602949350,627484
3663602430131,631434
3663602430162,631435
3663602430186,631436
3663602430223,631437
5900886254359,655893
3663602430704,631442
3663602430377,631441
3663602430711,631443
5900886254267,625334
3663602430728,631444
3663602430254,631438
5052931318506,620909
5052931318483,620910
5052931318490,620912
5908305646198,628779
5900886505178,633831
5900886505185,633832
5900886505192,633833
5908235362137,624099
5908235362076,614888
5901592822870,629347
5901592822887,629348
5901592822849,629190
5908235381428,602976
3663602726876,628917
3663602726883,628918
3663602726890,628919
5900886255639,612021
5900886255646,612022
5900886255653,612023
5908283310029,602397
5908283310081,624889
5908283310111,624888
5908283310142,624890
5900886255219,695390
8590415007937,632915
5905620028043,632912
5905620028050,632913
5905620028067,632914
5905620028616,632916
5905620028623,632917
5905620028630,632918
5905620013629,620808
5905620013476,602376
5905620012660,618372
5905197226095,632857
5905197264585,632858
5907439174751,623909
5902340304365,626921
5907439174690,626922
4006063267875,603767
3663602727439,629178
3663602727637,629182
3663602727224,629173
3663602727644,629183
3663602727255,629176
3663602727446,629179
3663602728016,629186
3663602727460,629181
3663602727408,629177
3663602727231,629174
3663602727248,629175
3663602727996,629184
3663602728009,629185
3663602728023,629187
5036581094614,632319
3663602727453,629180
3663602431862,630999
3663602431879,631000
3663602432128,631082
3663602431855,631001
3663602432142,631083
3663602942900,626971
3663602942849,626937
3663602942856,626938
3663602942863,626939
3663602431824,630905
3663602726739,629206
3663602726777,629207
3663602726708,629205
5900886254700,655940
3663602433354,631472
3663602949381,655946
3663602949398,655857
3663602949404,627460
3663602433408,631473
3663602949312,627455
5908283350407,620875
3663602433118,631721
3663602433187,631722
3663602433200,631723
3663602432692,631724
3663602433217,631725
3663602943136,631726
3663602949473,631727
3663602433255,631728
3663602943082,627317
3663602943129,627318
3663602943075,627319
3663602943181,627321
5900886254663,655947
3663602732761,625702
3663602732778,629202
3663602732785,629203
3663602732747,629200
3663602732754,629201
3663602732709,629198
3663602732723,629199
3663602732693,629197
3663602732730,655877
3663602732716,614448
5908283309405,617345
3663602943396,626941
3663602943402,626942
3663602943440,626952
3663602607915,631061
3663602760047,628915
3663602760016,629433
3663602759980,629437
3663602942948,626972
3663602760030,629438
3663602431893,630996
3663602432166,631084
3663602432449,630997
3663602432456,630998
5059340121819,634205
5059340121802,634206
3663602432418,631053
3663602432425,631054
3663602432432,631055
3663602432784,631057
3663602432791,631058
3663602432807,631059
3663602759928,628914
3663602943419,631060
3663602943426,626943
3663602943433,626944
3663602943457,626945
3663602943501,626946
3663602943518,626947
3663602994473,627180
3663602943211,630818
3663602943228,630819
3663602943235,630820
3663602943259,626950
3663602943266,630821
3663602943280,626951
3663602942924,626948
3663602942931,626949
3663602943297,626953
3663602943310,626954
3663602943327,626955
3663602943334,626956
3663602943341,626957
3663602430681,630858
3663602942917,626940
3663602943068,626924
3663602943013,626925
3663602943020,626926
3663602943037,626927
3663602943044,626928
3663602759997,629431
3663602760009,629432
3663602759881,628916
3663602760023,629434
3663602949336,627457
5903427744012,656120
5903427744036,656122
4004338211240,652000
5901694462622,697208
3663602706090,602966
3663602706106,624223
5908283390915,607432
5902490691179,634858
5902490693043,634859
3663602706076,629210
3663602706243,629211
5908235355023,614899
5908283361069,612959
3663602706014,629209
5908283390007,631527
5908235396088,602993
5904730275033,622945
5904730275040,622946
5904730275026,622947
5904730275002,622948
5904730275019,622949
5908219760768,614036
5908219760751,614035
5908219760737,614033
5908219760744,614034
5903383000283,625692
5903383017007,625506
2000006000484,600048
5905546133418,603422
5905546134354,603424
5905546134361,624325
5905546309066,631480
5905546000185,607271
5905546014830,613346
5905546312196,631487
5905620026773,632039
5905620026780,632040
3663602303084,632041
5903383000542,607599
5906877003074,631485
5906877003128,631486
5906877003098,631484
5905546196901,631482
5905546196918,631483
5905546196925,631481
5905546311847,631479
5904842672119,618933
5904842672157,618932
5904842672324,618931
5904842672393,618930
3663602713258,629014
3663602713227,629013
4743142093726,632955
3663602428985,630794
3663602429005,630795
3663602713265,628975
3663602713326,628976
3663602713388,628977
5908283365104,631563
5908283367849,624222
2000006120441,612044
2000006000491,600049
7290103110581,631755
7290103110826,631756
7290103111472,631757
8681877475003,629011
3601659004639,629010
5908283365012,646505
5908283365067,624221
5908283367856,623155
7290103660352,627290
7290103660413,627291
3663602601227,632908
3663602601234,632909
3663602734888,632911
3663602734857,628723
